Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,6808,69797,3342
,,,,,,,,6809,71274,3432
,,,,,,,,6810,71561,3461
,,,,,,,,6811,70065,3372
,,,,,,,,6812,64922,3099
,,,,,,,,6813,60353,2869
,,,,,,,,6814,55101,2608
,,,,,,,,6815,49737,2344
,,,,,,,,6816,46004,2159
,,,,,,,,6817,43515,2039
,,,,,,,,6818,42290,1974
,,,,,,,,6819,41764,1944
,,,,,,,,6820,42432,1972
,,,,,,,,6821,44992,2091
,,,,,,,,6822,50477,2350
,,,,,,,,6823,53324,2509
,,,,,,,,6824,54679,2593
,,,,,,,,6825,56622,2683
,,,,,,,,6826,58571,2771
,,,,,,,,6827,60691,2883
,,,,,,,,6828,62978,3004
,,,,,,,,6829,65545,3135
,,,,,,,,6830,67299,3227
,,,,,,,,6831,69255,3332
,,,,,,,,6832,71464,3455
,,,,,,,,6833,72496,3523
,,,,,,,,6834,72532,3538
,,,,,,,,6835,71231,3457
,,,,,,,,6836,66472,3201
,,,,,,,,6837,62221,2983
,,,,,,,,6838,57302,2736
,,,,,,,,6839,51929,2468
,,,,,,,,6840,47794,2261
,,,,,,,,6841,45316,2133
,,,,,,,,6842,43839,2055
,,,,,,,,6843,42983,2009
,,,,,,,,6844,43287,2019
,,,,,,,,6845,45521,2123
,,,,,,,,6846,50567,2361
,,,,,,,,6847,53290,2513
,,,,,,,,6848,54599,2595
,,,,,,,,6849,57149,2715
,,,,,,,,6850,59590,2829
,,,,,,,,6851,62307,2969
,,,,,,,,6852,65054,3111
,,,,,,,,6853,67924,3256
,,,,,,,,6854,69820,3354
,,,,,,,,6855,71671,3453
,,,,,,,,6856,74164,3589
,,,,,,,,6857,74941,3644
,,,,,,,,6858,73335,3582
,,,,,,,,6859,70327,3419
,,,,,,,,6860,64847,3129
,,,,,,,,6861,61077,2935
,,,,,,,,6862,57196,2736
,,,,,,,,6863,52822,2514
,,,,,,,,6864,49220,2332
,,,,,,,,6865,47837,2272
,,,,,,,,6866,45517,2153
,,,,,,,,6867,44520,2101
,,,,,,,,6868,43998,2072
,,,,,,,,6869,44238,2078
,,,,,,,,6870,45622,2146
,,,,,,,,6871,47175,2229
,,,,,,,,6872,49154,2340
,,,,,,,,6873,53023,2544
,,,,,,,,6874,56970,2748
,,,,,,,,6875,60280,2922
,,,,,,,,6876,63062,3065
,,,,,,,,6877,65630,3201
,,,,,,,,6878,66835,3268
,,,,,,,,6879,67303,3297
,,,,,,,,6880,67289,3302
,,,,,,,,6881,66799,3283
,,,,,,,,6882,64698,3180
,,,,,,,,6883,66751,3278
,,,,,,,,6884,66415,3256
,,,,,,,,6885,63422,3102
,,,,,,,,6886,59747,2911
,,,,,,,,6887,55625,2697
,,,,,,,,6888,51356,2471
,,,,,,,,6889,47554,2263
,,,,,,,,6890,44745,2115
,,,,,,,,6891,43576,2056
,,,,,,,,6892,42876,2019
,,,,,,,,6893,42539,1999
,,,,,,,,6894,42807,2016
,,,,,,,,6895,43443,2052
,,,,,,,,6896,45011,2142
,,,,,,,,6897,48554,2324
,,,,,,,,6898,52300,2514
,,,,,,,,6899,55749,2693
,,,,,,,,6900,59412,2875
,,,,,,,,6901,62452,3033
,,,,,,,,6902,63650,3099
,,,,,,,,6903,64844,3163
,,,,,,,,6904,65986,3223
,,,,,,,,6905,66486,3252
,,,,,,,,6906,64252,3141
,,,,,,,,6907,65756,3215
,,,,,,,,6908,64523,3150
,,,,,,,,6909,60428,2944
,,,,,,,,6910,55336,2687
,,,,,,,,6911,50199,2426
,,,,,,,,6912,45540,2184
,,,,,,,,6913,41338,1942
,,,,,,,,6914,39771,1856
,,,,,,,,6915,39023,1816
,,,,,,,,6916,39522,1836
,,,,,,,,6917,41878,1944
,,,,,,,,6918,46676,2170
,,,,,,,,6919,49083,2306
,,,,,,,,6920,49677,2353
,,,,,,,,6921,51531,2433
,,,,,,,,6922,53384,2514
,,,,,,,,6923,55325,2611
,,,,,,,,6924,57506,2722
,,,,,,,,6925,59704,2833
,,,,,,,,6926,61059,2904
,,,,,,,,6927,62532,2983
,,,,,,,,6928,64613,3096
,,,,,,,,6929,65967,3177
,,,,,,,,6930,66133,3199
,,,,,,,,6931,65123,3135
,,,,,,,,6932,60213,2874
,,,,,,,,6933,55864,2654
,,,,,,,,6934,50727,2399
,,,,,,,,6935,45619,2148
,,,,,,,,6936,42089,1972
,,,,,,,,6937,40169,1871
,,,,,,,,6938,38848,1802
,,,,,,,,6939,38292,1772
,,,,,,,,6940,38874,1797
,,,,,,,,6941,41268,1908
,,,,,,,,6942,46495,2152
,,,,,,,,6943,49423,2314
,,,,,,,,6944,50158,2367
,,,,,,,,6945,51508,2425
,,,,,,,,6946,52579,2467
,,,,,,,,6947,53833,2531
,,,,,,,,6948,55395,2615
,,,,,,,,6949,56909,2693
,,,,,,,,6950,57364,2721
,,,,,,,,6951,58115,2765
,,,,,,,,6952,60016,2871
,,,,,,,,6953,61781,2971
,,,,,,,,6954,63218,3052
,,,,,,,,6955,62698,3013
,,,,,,,,6956,58148,2770
,,,,,,,,6957,54378,2578
,,,,,,,,6958,50320,2375
,,,,,,,,6959,45704,2148
,,,,,,,,6960,42549,1991
,,,,,,,,6961,40312,1889
,,,,,,,,6962,39365,1837
,,,,,,,,6963,38951,1812
,,,,,,,,6964,39666,1842
,,,,,,,,6965,42204,1958
,,,,,,,,6966,47644,2214
,,,,,,,,6967,50517,2371
,,,,,,,,6968,51379,2434
,,,,,,,,6969,53331,2523
,,,,,,,,6970,55441,2619
,,,,,,,,6971,58095,2755
,,,,,,,,6972,61116,2911
,,,,,,,,6973,64496,3081
,,,,,,,,6974,67201,3217
,,,,,,,,6975,69752,3350
,,,,,,,,6976,72823,3514
,,,,,,,,6977,74368,3606
,,,,,,,,6978,73449,3575
,,,,,,,,6979,71238,3450
,,,,,,,,6980,65365,3141
,,,,,,,,6981,60341,2887
,,,,,,,,6982,54789,2610
,,,,,,,,6983,49022,2326
,,,,,,,,6984,45111,2130
,,,,,,,,6985,43034,2013
,,,,,,,,6986,41623,1939
,,,,,,,,6987,40772,1896
,,,,,,,,6988,41202,1913
,,,,,,,,6989,43388,2015
,,,,,,,,6990,48223,2242
,,,,,,,,6991,50411,2370
,,,,,,,,6992,50555,2393
,,,,,,,,6993,52048,2457
,,,,,,,,6994,53123,2502
,,,,,,,,6995,54397,2570
,,,,,,,,6996,56021,2655
,,,,,,,,6997,57957,2754
,,,,,,,,6998,59241,2820
,,,,,,,,6999,60474,2887
,,,,,,,,7000,62553,3001
,,,,,,,,7001,63571,3067
,,,,,,,,7002,63408,3071
,,,,,,,,7003,62347,3005
,,,,,,,,7004,57858,2765
,,,,,,,,7005,53796,2559
,,,,,,,,7006,49010,2322
,,,,,,,,7007,44146,2082
,,,,,,,,7008,40943,1922
,,,,,,,,7009,39293,1832
,,,,,,,,7010,38147,1772
,,,,,,,,7011,37616,1746
,,,,,,,,7012,38297,1778
,,,,,,,,7013,40715,1894
,,,,,,,,7014,45924,2139
,,,,,,,,7015,48721,2297
,,,,,,,,7016,48924,2316
,,,,,,,,7017,50175,2363
,,,,,,,,7018,51161,2399
,,,,,,,,7019,52430,2463
,,,,,,,,7020,53939,2542
,,,,,,,,7021,55839,2637
,,,,,,,,7022,57175,2704
,,,,,,,,7023,58763,2786
,,,,,,,,7024,61364,2924
,,,,,,,,7025,62910,3014
,,,,,,,,7026,62362,3002
,,,,,,,,7027,60021,2876
,,,,,,,,7028,54802,2603
,,,,,,,,7029,51315,2426
,,,,,,,,7030,47913,2255
,,,,,,,,7031,44134,2069
,,,,,,,,7032,41211,1923
,,,,,,,,7033,40603,1906
,,,,,,,,7034,38951,1820
,,,,,,,,7035,38354,1791
,,,,,,,,7036,38267,1785
,,,,,,,,7037,38810,1808
,,,,,,,,7038,40510,1890
,,,,,,,,7039,42300,1982
,,,,,,,,7040,43891,2067
,,,,,,,,7041,46561,2207
,,,,,,,,7042,49795,2370
,,,,,,,,7043,52752,2521
,,,,,,,,7044,55527,2663
,,,,,,,,7045,58711,2829
,,,,,,,,7046,61065,2950
,,,,,,,,7047,63124,3056
,,,,,,,,7048,64677,3137
,,,,,,,,7049,65609,3187
,,,,,,,,7050,63708,3092
,,,,,,,,7051,65550,3184
,,,,,,,,7052,64788,3144
,,,,,,,,7053,61634,2983
,,,,,,,,7054,57980,2794
,,,,,,,,7055,53928,2586
,,,,,,,,7056,49820,2370
,,,,,,,,7057,46254,2189
,,,,,,,,7058,43961,2067
,,,,,,,,7059,43092,2022
,,,,,,,,7060,42680,1999
,,,,,,,,7061,42589,1990
,,,,,,,,7062,43366,2030
,,,,,,,,7063,44474,2090
,,,,,,,,7064,46456,2201
,,,,,,,,7065,50644,2417
,,,,,,,,7066,55603,2666
,,,,,,,,7067,59891,2886
,,,,,,,,7068,63962,3091
,,,,,,,,7069,67876,3292
,,,,,,,,7070,70284,3416
,,,,,,,,7071,71952,3503
,,,,,,,,7072,72885,3554
,,,,,,,,7073,72755,3554
,,,,,,,,7074,69963,3417
,,,,,,,,7075,71660,3501
,,,,,,,,7076,70292,3430
,,,,,,,,7077,65998,3214
,,,,,,,,7078,60795,2951
,,,,,,,,7079,55279,2671
,,,,,,,,7080,50543,2424
,,,,,,,,7081,45589,2147
,,,,,,,,7082,43681,2045
,,,,,,,,7083,42946,2005
,,,,,,,,7084,43641,2034
,,,,,,,,7085,46225,2152
,,,,,,,,7086,51299,2392
,,,,,,,,7087,54300,2557
,,,,,,,,7088,55300,2626
,,,,,,,,7089,57646,2736
,,,,,,,,7090,60022,2846
,,,,,,,,7091,62892,2993
,,,,,,,,7092,65920,3148
,,,,,,,,7093,68278,3269
,,,,,,,,7094,69046,3314
,,,,,,,,7095,70090,3374
,,,,,,,,7096,71954,3480
,,,,,,,,7097,73014,3549
,,,,,,,,7098,72967,3561
,,,,,,,,7099,71513,3474
,,,,,,,,7100,65926,3178
,,,,,,,,7101,61112,2934
,,,,,,,,7102,55986,2677
,,,,,,,,7103,50428,2399
,,,,,,,,7104,46641,2207
,,,,,,,,7105,44298,2083
,,,,,,,,7106,42785,2002
,,,,,,,,7107,42000,1960
,,,,,,,,7108,42437,1976
,,,,,,,,7109,44807,2084
,,,,,,,,7110,50141,2334
,,,,,,,,7111,53010,2493
,,,,,,,,7112,53739,2551
,,,,,,,,7113,55816,2648
,,,,,,,,7114,58023,2751
,,,,,,,,7115,60858,2895
,,,,,,,,7116,63752,3043
,,,,,,,,7117,66406,3178
,,,,,,,,7118,68138,3268
,,,,,,,,7119,70056,3370
,,,,,,,,7120,72743,3516
,,,,,,,,7121,73958,3593
,,,,,,,,7122,73472,3584
,,,,,,,,7123,71729,3482
,,,,,,,,7124,66294,3194
,,,,,,,,7125,61682,2960
,,,,,,,,7126,56063,2678
,,,,,,,,7127,50278,2391
,,,,,,,,7128,46519,2200
,,,,,,,,7129,43976,2067
,,,,,,,,7130,42471,1986
,,,,,,,,7131,41561,1937
,,,,,,,,7132,41989,1953
,,,,,,,,7133,44284,2057
,,,,,,,,7134,49556,2304
,,,,,,,,7135,52359,2460
,,,,,,,,7136,52927,2511
,,,,,,,,7137,54919,2605
,,,,,,,,7138,57258,2713
,,,,,,,,7139,59860,2846
,,,,,,,,7140,62860,2999
,,,,,,,,7141,65996,3156
,,,,,,,,7142,68615,3288
,,,,,,,,7143,70903,3408
,,,,,,,,7144,73436,3547
,,,,,,,,7145,74458,3616
,,,,,,,,7146,73989,3608
,,,,,,,,7147,72113,3501
,,,,,,,,7148,66559,3206
,,,,,,,,7149,61904,2969
,,,,,,,,7150,56572,2700
,,,,,,,,7151,51011,2423
,,,,,,,,7152,47284,2233
,,,,,,,,7153,44883,2110
,,,,,,,,7154,43503,2036
,,,,,,,,7155,42697,1994
,,,,,,,,7156,43249,2016
,,,,,,,,7157,45827,2135
,,,,,,,,7158,51111,2385
,,,,,,,,7159,53954,2542
,,,,,,,,7160,54364,2582
,,,,,,,,7161,56280,2671
,,,,,,,,7162,58673,2783
,,,,,,,,7163,61327,2919
,,,,,,,,7164,63538,3033
,,,,,,,,7165,66125,3164
,,,,,,,,7166,67220,3224
,,,,,,,,7167,67549,3250
,,,,,,,,7168,68917,3331
,,,,,,,,7169,69344,3367
,,,,,,,,7170,69528,3388
,,,,,,,,7171,67920,3293
,,,,,,,,7172,62712,3017
,,,,,,,,7173,58336,2796
,,,,,,,,7174,53146,2536
,,,,,,,,7175,48040,2282
,,,,,,,,7176,44485,2103
,,,,,,,,7177,43307,2014
,,,,,,,,7178,41871,1945
,,,,,,,,7179,41238,1920
,,,,,,,,7180,41663,1943
,,,,,,,,7181,43884,2054
,,,,,,,,7182,49160,2310
,,,,,,,,7183,52629,2506
,,,,,,,,7184,52379,2498
,,,,,,,,7185,53075,2519
,,,,,,,,7186,53415,2525
,,,,,,,,7187,53926,2554
,,,,,,,,7188,53933,2549
,,,,,,,,7189,54233,2564
,,,,,,,,7190,53553,2532
,,,,,,,,7191,53411,2527
,,,,,,,,7192,54858,2609
,,,,,,,,7193,56409,2697
,,,,,,,,7194,58829,2826
,,,,,,,,7195,58121,2774
,,,,,,,,7196,53660,2539
,,,,,,,,7197,51165,2413
,,,,,,,,7198,48319,2269
,,,,,,,,7199,45268,2123
,,,,,,,,7200,45513,2130
,,,,,,,,7201,46683,2210
,,,,,,,,7202,46654,2215
,,,,,,,,7203,47747,2276
,,,,,,,,7204,48932,2340
,,,,,,,,7205,50865,2438
,,,,,,,,7206,53284,2562
,,,,,,,,7207,56846,2754
,,,,,,,,7208,55277,2673
,,,,,,,,7209,55429,2674
,,,,,,,,7210,55792,2684
,,,,,,,,7211,56429,2713
,,,,,,,,7212,55468,2653
,,,,,,,,7213,55811,2668
,,,,,,,,7214,54878,2619
,,,,,,,,7215,54066,2578
,,,,,,,,7216,53733,2566
,,,,,,,,7217,53316,2551
,,,,,,,,7218,52227,2503
,,,,,,,,7219,54850,2632
,,,,,,,,7220,55342,2655
,,,,,,,,7221,53449,2560
,,,,,,,,7222,50964,2434
,,,,,,,,7223,48887,2331
,,,,,,,,7224,47167,2243
,,,,,,,,7225,47253,2246
,,,,,,,,7226,47160,2246
,,,,,,,,7227,48152,2305
,,,,,,,,7228,49126,2358
,,,,,,,,7229,50382,2425
,,,,,,,,7230,51403,2483
,,,,,,,,7231,53977,2624
,,,,,,,,7232,51545,2496
,,,,,,,,7233,51892,2505
,,,,,,,,7234,52163,2507
,,,,,,,,7235,52968,2542
,,,,,,,,7236,53183,2537
,,,,,,,,7237,54230,2586
,,,,,,,,7238,53542,2551
,,,,,,,,7239,53376,2541
,,,,,,,,7240,54002,2573
,,,,,,,,7241,54431,2598
,,,,,,,,7242,53271,2545
,,,,,,,,7243,55772,2673
,,,,,,,,7244,55628,2667
,,,,,,,,7245,52606,2519
,,,,,,,,7246,48758,2330
,,,,,,,,7247,45480,2170
,,,,,,,,7248,42976,2045
,,,,,,,,7249,41531,1953
,,,,,,,,7250,42427,2000
,,,,,,,,7251,43603,2065
,,,,,,,,7252,45837,2179
,,,,,,,,7253,50075,2389
,,,,,,,,7254,56520,2704
,,,,,,,,7255,60869,2945
,,,,,,,,7256,57536,2780
,,,,,,,,7257,56155,2684
,,,,,,,,7258,54530,2576
,,,,,,,,7259,54566,2570
,,,,,,,,7260,54037,2534
,,,,,,,,7261,54781,2565
,,,,,,,,7262,54767,2562
,,,,,,,,7263,55273,2589
,,,,,,,,7264,57232,2695
,,,,,,,,7265,58619,2778
,,,,,,,,7266,59562,2842
,,,,,,,,7267,58775,2791
,,,,,,,,7268,54500,2564
,,,,,,,,7269,51168,2399
,,,,,,,,7270,46956,2194
,,,,,,,,7271,43021,2007
,,,,,,,,7272,40667,1894
,,,,,,,,7273,39515,1836
,,,,,,,,7274,39764,1851
,,,,,,,,7275,40763,1906
,,,,,,,,7276,42852,2013
,,,,,,,,7277,46878,2212
,,,,,,,,7278,53329,2523
,,,,,,,,7279,57390,2746
,,,,,,,,7280,54356,2595
,,,,,,,,7281,53353,2525
,,,,,,,,7282,52398,2457
,,,,,,,,7283,52270,2446
,,,,,,,,7284,52256,2444
,,,,,,,,7285,53075,2485
,,,,,,,,7286,53028,2486
,,,,,,,,7287,53551,2518
,,,,,,,,7288,55412,2621
,,,,,,,,7289,57149,2720
,,,,,,,,7290,58715,2808
,,,,,,,,7291,58321,2775
,,,,,,,,7292,54099,2550
,,,,,,,,7293,50735,2380
,,,,,,,,7294,47056,2198
,,,,,,,,7295,42970,2000
,,,,,,,,7296,40302,1869
,,,,,,,,7297,37515,1737
,,,,,,,,7298,37109,1714
,,,,,,,,7299,37353,1726
,,,,,,,,7300,38787,1794
,,,,,,,,7301,42201,1958
,,,,,,,,7302,47981,2232
,,,,,,,,7303,51620,2431
,,,,,,,,7304,50071,2363
,,,,,,,,7305,50629,2376
,,,,,,,,7306,51408,2400
,,,,,,,,7307,52684,2462
,,,,,,,,7308,54580,2556
,,,,,,,,7309,56888,2668
,,,,,,,,7310,58647,2753
,,,,,,,,7311,60420,2843
,,,,,,,,7312,63160,2990
,,,,,,,,7313,64763,3085
,,,,,,,,7314,64305,3079
,,,,,,,,7315,62410,2971
,,,,,,,,7316,57358,2706
,,,,,,,,7317,53527,2517
,,,,,,,,7318,48937,2293
,,,,,,,,7319,44056,2057
,,,,,,,,7320,40923,1902
,,,,,,,,7321,40718,1887
,,,,,,,,7322,39810,1840
,,,,,,,,7323,38923,1795
,,,,,,,,7324,39756,1835
,,,,,,,,7325,41958,1937
,,,,,,,,7326,46905,2171
,,,,,,,,7327,49437,2317
,,,,,,,,7328,49484,2334
,,,,,,,,7329,50509,2374
,,,,,,,,7330,51521,2415
,,,,,,,,7331,52659,2476
,,,,,,,,7332,54624,2580
,,,,,,,,7333,56838,2693
,,,,,,,,7334,58101,2758
,,,,,,,,7335,59550,2837
,,,,,,,,7336,61757,2958
,,,,,,,,7337,62936,3032
,,,,,,,,7338,62965,3047
,,,,,,,,7339,62324,3004
,,,,,,,,7340,57828,2763
,,,,,,,,7341,53751,2557
,,,,,,,,7342,49061,2325
,,,,,,,,7343,44118,2081
,,,,,,,,7344,40961,1923
,,,,,,,,7345,39284,1831
,,,,,,,,7346,38010,1765
,,,,,,,,7347,37013,1713
,,,,,,,,7348,37687,1745
,,,,,,,,7349,39628,1835
,,,,,,,,7350,44839,2080
,,,,,,,,7351,47561,2234
,,,,,,,,7352,48677,2302
,,,,,,,,7353,50392,2375
,,,,,,,,7354,52095,2450
,,,,,,,,7355,53842,2539
,,,,,,,,7356,55909,2649
,,,,,,,,7357,58356,2774
,,,,,,,,7358,59810,2847
,,,,,,,,7359,61733,2947
,,,,,,,,7360,64189,3077
,,,,,,,,7361,65455,3152
,,,,,,,,7362,64647,3126
,,,,,,,,7363,62560,3014
,,,,,,,,7364,57418,2745
,,,,,,,,7365,53685,2555
,,,,,,,,7366,50128,2376
,,,,,,,,7367,45943,2167
,,,,,,,,7368,42803,2010
,,,,,,,,7369,41811,1971
,,,,,,,,7370,39900,1872
,,,,,,,,7371,39132,1833
,,,,,,,,7372,39120,1831
,,,,,,,,7373,39414,1841
,,,,,,,,7374,41090,1921
,,,,,,,,7375,42901,2015
,,,,,,,,7376,45053,2130
,,,,,,,,7377,48087,2290
,,,,,,,,7378,51810,2479
,,,,,,,,7379,54767,2630
,,,,,,,,7380,57155,2752
,,,,,,,,7381,59819,2889
,,,,,,,,7382,61637,2981
,,,,,,,,7383,63030,3051
,,,,,,,,7384,63582,3078
,,,,,,,,7385,63754,3086
,,,,,,,,7386,61427,2968
,,,,,,,,7387,62921,3041
,,,,,,,,7388,62508,3020
,,,,,,,,7389,59285,2855
,,,,,,,,7390,56220,2698
,,,,,,,,7391,51952,2479
,,,,,,,,7392,48624,2305
,,,,,,,,7393,44099,2072
,,,,,,,,7394,41984,1959
,,,,,,,,7395,41481,1934
,,,,,,,,7396,41511,1935
,,,,,,,,7397,41553,1934
,,,,,,,,7398,42252,1969
,,,,,,,,7399,43526,2038
,,,,,,,,7400,44428,2091
,,,,,,,,7401,47794,2263
,,,,,,,,7402,51847,2462
,,,,,,,,7403,54685,2603
,,,,,,,,7404,57604,2746
,,,,,,,,7405,60501,2891
,,,,,,,,7406,62372,2987
,,,,,,,,7407,63577,3048
,,,,,,,,7408,63782,3060
,,,,,,,,7409,63456,3049
,,,,,,,,7410,60849,2922
,,,,,,,,7411,63048,3034
,,,,,,,,7412,62780,3022
,,,,,,,,7413,58917,2830
,,,,,,,,7414,55034,2638
,,,,,,,,7415,49976,2383
,,,,,,,,7416,46400,2199
,,,,,,,,7417,42331,1971
,,,,,,,,7418,41024,1901
,,,,,,,,7419,40442,1869
,,,,,,,,7420,41589,1922
,,,,,,,,7421,44053,2034
,,,,,,,,7422,48960,2265
,,,,,,,,7423,52676,2469
,,,,,,,,7424,52972,2500
,,,,,,,,7425,53735,2524
,,,,,,,,7426,55195,2584
,,,,,,,,7427,57279,2688
,,,,,,,,7428,59692,2810
,,,,,,,,7429,61731,2913
,,,,,,,,7430,62028,2933
,,,,,,,,7431,62849,2981
,,,,,,,,7432,64304,3064
,,,,,,,,7433,65153,3122
,,,,,,,,7434,65198,3139
,,,,,,,,7435,64611,3099
,,,,,,,,7436,59696,2840
,,,,,,,,7437,55507,2630
,,,,,,,,7438,51216,2418
,,,,,,,,7439,46497,2186
,,,,,,,,7440,43297,2026
,,,,,,,,7441,36918,1682
,,,,,,,,7442,40244,1865
,,,,,,,,7443,39720,1836
,,,,,,,,7444,40835,1889
,,,,,,,,7445,43448,2010
,,,,,,,,7446,48711,2257
,,,,,,,,7447,52558,2469
,,,,,,,,7448,51579,2434
,,,,,,,,7449,51767,2429
,,,,,,,,7450,52548,2454
,,,,,,,,7451,54184,2533
,,,,,,,,7452,56013,2623
,,,,,,,,7453,57782,2709
,,,,,,,,7454,58624,2751
,,,,,,,,7455,59927,2820
,,,,,,,,7456,61827,2923
,,,,,,,,7457,62914,2993
,,,,,,,,7458,62827,3006
,,,,,,,,7459,62362,2974
,,,,,,,,7460,57773,2732
,,,,,,,,7461,53985,2542
,,,,,,,,7462,49675,2331
,,,,,,,,7463,44952,2102
,,,,,,,,7464,42201,1964
,,,,,,,,7465,39834,1845
,,,,,,,,7466,38529,1782
,,,,,,,,7467,37799,1746
,,,,,,,,7468,37983,1760
,,,,,,,,7469,39023,1814
,,,,,,,,7470,42475,1982
,,,,,,,,7471,48357,2287
,,,,,,,,7472,49754,2353
,,,,,,,,7473,49875,2342
,,,,,,,,7474,50279,2349
,,,,,,,,7475,51439,2406
,,,,,,,,7476,52756,2474
,,,,,,,,7477,54186,2545
,,,,,,,,7478,55594,2611
,,,,,,,,7479,57072,2687
,,,,,,,,7480,59526,2816
,,,,,,,,7481,61639,2931
,,,,,,,,7482,62999,3008
,,,,,,,,7483,62198,2959
,,,,,,,,7484,57268,2702
,,,,,,,,7485,54398,2554
,,,,,,,,7486,50974,2384
,,,,,,,,7487,46476,2166
,,,,,,,,7488,42675,1983
,,,,,,,,7489,40115,1857
,,,,,,,,7490,38768,1791
,,,,,,,,7491,38084,1756
,,,,,,,,7492,38177,1763
,,,,,,,,7493,39075,1808
,,,,,,,,7494,42324,1965
,,,,,,,,7495,48002,2257
,,,,,,,,7496,49716,2345
,,,,,,,,7497,50197,2354
,,,,,,,,7498,50885,2377
,,,,,,,,7499,52544,2457
,,,,,,,,7500,54224,2545
,,,,,,,,7501,55794,2625
,,,,,,,,7502,57192,2693
,,,,,,,,7503,58493,2762
,,,,,,,,7504,60501,2871
,,,,,,,,7505,62265,2972
,,,,,,,,7506,63912,3063
,,,,,,,,7507,63379,3027
,,,,,,,,7508,58906,2790
,,,,,,,,7509,56096,2644
,,,,,,,,7510,52770,2478
,,,,,,,,7511,48409,2263
,,,,,,,,7512,44523,2073
,,,,,,,,7513,41707,1935
,,,,,,,,7514,40097,1855
,,,,,,,,7515,39117,1804
,,,,,,,,7516,38930,1796
,,,,,,,,7517,39482,1821
,,,,,,,,7518,42308,1957
,,,,,,,,7519,47542,2224
,,,,,,,,7520,49670,2340
,,,,,,,,7521,50931,2391
,,,,,,,,7522,52414,2455
,,,,,,,,7523,54567,2562
,,,,,,,,7524,56347,2659
,,,,,,,,7525,57979,2744
,,,,,,,,7526,59423,2817
,,,,,,,,7527,60668,2885
,,,,,,,,7528,62346,2980
,,,,,,,,7529,63461,3049
,,,,,,,,7530,64016,3087
,,,,,,,,7531,62407,3000
,,,,,,,,7532,57131,2727
,,,,,,,,7533,54124,2570
,,,,,,,,7534,51619,2440
,,,,,,,,7535,48404,2277
,,,,,,,,7536,45119,2113
,,,,,,,,7537,43606,2050
,,,,,,,,7538,41321,1932
,,,,,,,,7539,40216,1877
,,,,,,,,7540,39574,1846
,,,,,,,,7541,39386,1832
,,,,,,,,7542,40187,1872
,,,,,,,,7543,41603,1945
,,,,,,,,7544,42842,2023
,,,,,,,,7545,46089,2193
,,,,,,,,7546,49638,2374
,,,,,,,,7547,52458,2516
,,,,,,,,7548,54566,2627
,,,,,,,,7549,56483,2729
,,,,,,,,7550,57364,2779
,,,,,,,,7551,57532,2794
,,,,,,,,7552,57684,2802
,,,,,,,,7553,57553,2799
,,,,,,,,7554,57538,2790
,,,,,,,,7555,60017,2912
,,,,,,,,7556,59188,2876
,,,,,,,,7557,57057,2763
,,,,,,,,7558,54596,2635
,,,,,,,,7559,51548,2471
,,,,,,,,7560,47904,2283
,,,,,,,,7561,44662,2113
,,,,,,,,7562,42126,1980
,,,,,,,,7563,41216,1935
,,,,,,,,7564,40753,1913
,,,,,,,,7565,40393,1892
,,,,,,,,7566,40826,1916
,,,,,,,,7567,41959,1978
,,,,,,,,7568,42758,2032
,,,,,,,,7569,46079,2206
,,,,,,,,7570,49796,2395
,,,,,,,,7571,52527,2535
,,,,,,,,7572,54105,2615
,,,,,,,,7573,55458,2689
,,,,,,,,7574,55410,2696
,,,,,,,,7575,55323,2696
,,,,,,,,7576,55682,2715
,,,,,,,,7577,56174,2740
,,,,,,,,7578,56947,2769
,,,,,,,,7579,59861,2911
,,,,,,,,7580,59351,2887
,,,,,,,,7581,56732,2752
,,,,,,,,7582,53716,2598
,,,,,,,,7583,49294,2371
,,,,,,,,7584,44790,2145
,,,,,,,,7585,41375,1945
,,,,,,,,7586,39822,1876
,,,,,,,,7587,39349,1859
,,,,,,,,7588,39828,1890
,,,,,,,,7589,41166,1959
,,,,,,,,7590,45218,2158
,,,,,,,,7591,52024,2510
,,,,,,,,7592,54122,2602
,,,,,,,,7593,54280,2595
,,,,,,,,7594,54280,2585
,,,,,,,,7595,54681,2606
,,,,,,,,7596,54445,2586
,,,,,,,,7597,54215,2574
,,,,,,,,7598,53876,2553
,,,,,,,,7599,53868,2553
,,,,,,,,7600,55206,2628
,,,,,,,,7601,57528,2750
,,,,,,,,7602,61774,2968
,,,,,,,,7603,62870,3001
,,,,,,,,7604,59061,2794
,,,,,,,,7605,57069,2690
,,,,,,,,7606,54408,2561
,,,,,,,,7607,50896,2401
,,,,,,,,7608,48024,2274
,,,,,,,,7609,46776,2233
,,,,,,,,7610,46280,2221
,,,,,,,,7611,46323,2231
,,,,,,,,7612,47021,2273
,,,,,,,,7613,48794,2365
,,,,,,,,7614,53417,2596
,,,,,,,,7615,61921,3052
,,,,,,,,7616,62229,3046
,,,,,,,,7617,59908,2904
,,,,,,,,7618,57700,2774
,,,,,,,,7619,56654,2719
,,,,,,,,7620,55434,2642
,,,,,,,,7621,54712,2603
,,,,,,,,7622,54065,2562
,,,,,,,,7623,53862,2549
,,,,,,,,7624,55389,2630
